uid,session_id,user_id,timestamp,action_type,mouse_x,mouse_y,dataset_type,dt,dx,dy,distance_pixels,velocity
e657b6ea-da5e-4642-9a16-ca3f8b5a8b90,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487266969,2,275.3365,345.67575,train,0.398,-178.83067999999997,-83.17758000000003,197.22809618286843,495.54798035896584
35479d6a-c5c7-46b4-8944-18309034961f,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487267020,2,205.27715,231.08524,train,0.051,-70.05935,-114.59051,134.31045195546994,2633.5382736366655
4b60e4be-c2e2-4d01-b1ee-07e631ab67e5,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487267384,2,136.79962,143.43304,train,0.364,-68.47753,-87.6522,111.22985336563605,305.5765202352639
020f36ea-e966-4141-8119-7982fdd51fa5,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487268177,2,48.10953,95.22043,train,0.793,-88.69009,-48.21261000000001,100.94745082081171,127.29817253570202
39b5f0f4-b71d-48c8-af68-3f87d53abcd0,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487270015,5,30.622791,95.38836,train,1.838,-17.486739,0.16793000000001257,17.487545320570895,9.514442503030955
9bf32ac0-3ecb-41a8-9e06-bb166beae881,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487270367,2,268.83032,254.62225,train,0.352,238.20752899999997,159.23389,286.52793685226914,813.9998206030374
355df688-cb94-4d20-a313-80c2c0b319a7,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487270387,2,352.78757,322.4216,train,0.02,83.95725000000004,67.79935,107.91465001557948,5395.732500778974
2212f39f-6fdc-4e4c-a9b2-5ee15b7aad95,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487270684,2,421.9396,413.31,train,0.297,69.15202999999997,90.88839999999999,114.20466062153896,384.5274768401986
9c33bbb7-9d11-4f43-8d3e-b47a67ce1746,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487270901,2,476.12692,504.90805,train,0.217,54.18732,91.59805,106.42588224950217,490.44185368434177
0309c0fa-a473-4ecc-bce6-61afbf47e2e4,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487271280,5,511.52664,563.96454,train,0.379,35.39972,59.05649000000005,68.85353431159875,181.67159448970645
2e9da26f-abc1-48e4-a9be-a6cecfcf44e0,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487271637,2,370.17032,463.4099,train,0.357,-141.35631999999998,-100.55464000000006,173.47289364471905,485.9184695930506
e2b0648c-731d-416e-982d-f05137017bc7,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487271669,2,284.75223,344.98102,train,0.032,-85.41809,-118.42887999999999,146.01934706504647,4563.104595782702
a0a2aa09-f353-4e17-81bc-94ee985fc75c,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487271900,2,255.6432,247.756,train,0.231,-29.10902999999999,-97.22502,101.48911341390907,439.34681131562365
77aa4d5f-7eac-4953-8474-2ade70f58d75,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487272267,2,179.10094,163.41199,train,0.367,-76.54226,-84.34401,113.89745207329135,310.3472808536549
f038a531-f394-43ec-80da-1828f7583df4,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487272333,2,88.986755,112.28936,train,0.066,-90.114185,-51.12263,103.60545176935008,1569.77957226288
0091deaf-cd69-456e-b509-46cb1e8ed0be,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487272859,5,39.0886,101.42521,train,0.526,-49.898155,-10.864149999999995,51.06716780502444,97.08587035175749
22a87c89-a22b-4bf5-bc4b-932690c6e05f,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273170,2,190.13785,73.514496,train,0.311,151.04924999999997,-27.910714000000013,153.60626250759532,493.91081192152836
1c01b6d3-cbb2-4def-a1c9-b76532b6022b,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273187,2,417.50372,80.09381,train,0.017,227.36587,6.579314000000011,227.46104328778478,13380.061369869692
65503d52-25a6-44d5-bab8-5ca42643002f,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273235,2,546.06885,103.21914,train,0.048,128.56513,23.12532999999999,130.62837953341457,2721.4245736128037
859f8bb6-105e-416f-93f9-3770a6efa494,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273502,2,651.70886,165.50348,train,0.267,105.64000999999996,62.28434,122.63421513605284,459.3041765395237
63d64a9d-9cd3-484b-aff3-76c0184009bf,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273553,2,888.52997,263.73032,train,0.051,236.8211100000001,98.22684000000001,256.38398982389236,5027.137055370439
e768f9b6-7626-4ad4-b711-89ff883204f4,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273584,2,981.7242,308.49173,train,0.031,93.19422999999995,44.76141000000001,103.38640302516087,3335.0452588761573
5c307621-39ba-4584-948f-92db1a7c56d0,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273859,2,1076.2777,390.00476,train,0.275,94.5535000000001,81.51302999999996,124.83884981058945,453.95945385668887
a30d1d87-35b3-4198-b467-860708b78207,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487273902,2,1285.0734,544.199,train,0.043,208.7956999999999,154.19423999999998,259.5602203490888,6036.284194164857
f8e97f1d-d4a0-410b-96d6-1a9ad9b28cd7,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487274300,2,1331.6998,633.2051,train,0.398,46.6264000000001,89.00610000000006,100.479386016088,252.46076888464322
6273358f-cb73-4dfd-98b7-9e736d56493e,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487275069,2,1184.814,651.8598,train,0.769,-146.88580000000002,18.654699999999934,148.06564785165398,192.54310513869177
b3e8ab93-7385-4cc8-ac84-e960bed00a1e,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487275101,2,984.6435,608.9618,train,0.032,-200.17050000000006,-42.89799999999991,204.71557701906815,6397.36178184588
c75946bc-0947-4b38-a00e-e6ede051ea9d,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487275136,2,882.8791,562.75507,train,0.035,-101.76440000000002,-46.20672999999999,111.7633884805436,3193.2396708726737
5548fb40-aa5c-4c85-9556-5e250ad36f88,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487275483,2,842.67285,469.71518,train,0.347,-40.206249999999955,-93.03989000000007,101.35562969206303,292.0911518503258
2576dea3-2102-47dc-9c89-0f35bb736a73,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487275534,2,774.77954,349.6364,train,0.051,-67.89331000000004,-120.07878,137.9435208664927,2704.774918950837
9a16b63c-b4d2-4e48-8ed2-ae1e907cb1d3,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487276191,5,760.2127,325.3746,train,0.657,-14.566839999999956,-24.261799999999994,28.298900452589997,43.07290784260273
ae32cc92-446d-4bf8-b616-61445d64e6bc,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487280516,2,745.74536,445.8865,train,4.325,-14.467340000000036,120.51190000000003,121.37718883004997,28.064089902901728
6b2675d7-f4f2-4420-83ad-dd94d5febbba,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487281651,5,739.06366,525.3768,train,1.135,-6.681699999999978,79.49029999999999,79.77062685587971,70.28249062192045
e3d4eed1-ade5-4755-b9ec-26e4b0ec422d,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487287983,2,606.47125,594.4054,train,0.05,-132.59240999999997,69.02859999999998,149.48476446637662,2989.695289327532
fd690262-17d2-46e6-807d-16909e251af4,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487288199,2,645.8953,487.25748,train,0.216,39.424049999999966,-107.14792,114.1706287918609,528.5677258882449
517f977d-f3a7-41ba-9ccf-83fe6bfb2908,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487299164,2,730.6675,545.93787,train,1.169,84.7722,58.68038999999999,103.10050467088946,88.19547020606456
3051a24f-c2ec-459c-aeca-7fc70d7a2d10,7eda3535-9cb8-41b0-bb36-7354f6558957,-2.4162014045290685e+18,1655487299464,2,634.341,578.55255,train,0.3,-96.32650000000001,32.61468000000002,101.69814134856351,338.9938044952117
d18f6400-2569-4056-974d-3dd71801bf82,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021172599,2,108.365616,393.509,test,0.049,-525.975384,-185.04354999999998,557.5762010439021,11379.106143753103
61fc383e-ace7-4513-878b-04e84d93b7c9,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021173134,2,213.227,423.79193,test,0.535,104.861384,30.282929999999965,109.14653317343779,204.01221153913605
e33d30ad-77cb-4d3c-9a29-1d734b5e6ec7,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021173852,2,292.68573,290.30542,test,0.718,79.45872999999997,-133.48650999999995,155.3458661348701,216.35914503463803
7a3e1218-c648-47d7-8842-95e49fe04efa,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021173902,2,376.65955,218.36142,test,0.05,83.97382000000005,-71.94400000000002,110.57821476851763,2211.5642953703523
aeec48e9-9b16-4c8c-a065-fd8c6063de99,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021173951,2,483.604,225.85924,test,0.049,106.94444999999996,7.49781999999999,107.20696195002866,2187.897182653646
ff7de596-97f7-418e-8e0e-24bc5a499bba,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021173988,2,609.1882,316.53003,test,0.037,125.58420000000007,90.67079000000001,154.89539518289146,4186.362031970039
908a0793-a3c4-4f42-b5c4-e13eea95c1a1,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021174369,2,709.9255,380.66132,test,0.381,100.7373,64.13128999999998,119.4187002456236,313.43490878116427
86f72657-5eea-44a0-8df0-cc8de9eb409c,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021174469,2,604.0521,381.30426,test,0.1,-105.87340000000006,0.6429400000000101,105.87535218077726,1058.7535218077726
e4453126-1bba-4027-82ef-72847e594a28,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021174502,2,446.5581,363.26364,test,0.033,-157.49399999999997,-18.04061999999999,158.52389096279586,4803.754271599874
b6c22816-ee4f-41c2-a584-906caed1d3e8,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021174552,2,330.19473,358.13156,test,0.05,-116.36337000000003,-5.13208000000003,116.47648742507351,2329.5297485014703
708bcd3e-df7f-4ca1-abeb-01a292da7de5,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021174802,5,304.3238,357.59512,test,0.25,-25.870929999999987,-0.5364399999999705,25.87649100899307,103.50596403597228
e09a4748-a7a5-441d-a9d6-b052ef72343c,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021175820,2,227.98868,314.34503,test,1.018,-76.33512000000002,-43.25009,87.7360862497439,86.18476055966985
f822adeb-ae38-4037-abf0-dfa2c9b53363,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021175870,2,90.33835,259.6538,test,0.05,-137.65033,-54.69123000000002,148.1173318285939,2962.3466365718778
1fae7ab6-ec1e-4829-99c5-3589836a411a,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021176262,2,29.129105,145.64903,test,0.392,-61.20924500000001,-114.00476999999998,129.39729230638065,330.0951334346445
eeade97c-dea9-41af-a239-6a2a3b924e15,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021176548,5,59.146927,95.67522,test,0.286,30.017822,-49.973810000000014,58.296237644806766,203.83299875806563
08455c79-08f8-40e3-8fc7-efa3cb0092fb,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021177156,2,73.068436,248.89958,test,0.608,13.921509000000007,153.22436,153.855493597878,253.0517986807204
d5d356af-affa-4258-9a86-9384666b9572,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021177255,2,88.98123,355.5999,test,0.099,15.912793999999991,106.70032,107.88037495758364,1089.7007571473096
c3006965-96ba-4217-82a9-d1399f3b3216,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021177439,2,149.72086,437.31873,test,0.184,60.73962999999999,81.71883000000003,101.81979095002015,553.3684290761964
3affc39c-294a-4581-aaf7-dec36274d961,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021177647,5,199.91138,467.95364,test,0.208,50.19052000000002,30.63490999999999,58.80124155643741,282.6982767136414
c77e4cde-96b7-407e-a11f-529615099c8e,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021179508,2,168.59926,336.77515,test,1.861,-31.31212000000002,-131.17849,134.8638020284706,72.46845890836678
f43fbfb1-0a95-4a82-8297-f7b3f3810694,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021179558,2,106.751495,244.66557,test,0.05,-61.84776499999998,-92.10958,110.94737835240463,2218.9475670480924
5a572b57-3c7e-4a4c-b67f-dbb4db733f53,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021179757,2,48.92383,162.15399,test,0.199,-57.827665,-82.51158000000001,100.75812460267721,506.3222341843076
1760ada5-e30f-43dc-8e55-f8289dbb85eb,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021180724,5,57.327087,104.69321,test,0.967,8.403256999999996,-57.46078,58.071989516603,60.05376371934126
505f2a90-63e0-4358-80e1-e7b0fb234c2b,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021181587,2,81.73062,260.22635,test,0.863,24.403533000000003,155.53314000000003,157.43598718571843,182.4287221155486
3eeeeede-b798-45fd-ab0b-fd7af5067213,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021181654,2,118.19722,369.37115,test,0.067,36.4666,109.14479999999998,115.07562853445552,1717.5466945441121
ee9e49f2-b36a-4528-9206-48a627a2fc90,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021181772,2,171.55057,458.3855,test,0.118,53.35334999999999,89.01434999999998,103.77925834262354,879.4852401917249
cc9562fc-5441-4e4b-b933-4c9ed57b2b3a,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021182172,2,216.8736,550.40137,test,0.4,45.32303000000002,92.01587000000006,102.57240067502472,256.4310016875618
32907000-47a1-45d3-babf-55fe6b0bb706,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021182326,5,219.98183,556.35974,test,0.154,3.108229999999992,5.958369999999945,6.720362102580434,43.638714951821
0c3e888c-6596-4a59-a972-129ec373e645,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021185207,2,118.06276,420.3931,test,2.881,-101.91907,-135.96663999999998,169.92475988670543,58.981173164423964
7a5815ee-13fc-448a-ad4f-127d88644275,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021185627,2,29.721039,281.22827,test,0.42,-88.34172099999999,-139.16483,164.83661479832307,392.4681304721978
93dd8e4d-c925-4aa1-bf28-2480a9eed9f0,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021185675,2,98.4834,113.837494,test,0.048,68.762361,-167.39077600000002,180.96390297563906,3770.08131199248
e492ace3-a3be-43ab-9dda-9d2ee03c75e0,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021186545,5,58.110275,81.45628,test,0.87,-40.373125,-32.381214,51.75453837471088,59.48797514334584
86b9b222-9df2-4ecc-afaf-d6557783444f,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021187108,2,88.36885,255.49274,test,0.563,30.258574999999993,174.03645999999998,176.64730615087856,313.7607569287364
922664da-3688-439e-9059-4a2993df5d1f,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021187159,2,109.93216,387.3418,test,0.051,21.56331,131.84905999999998,133.60071467263825,2619.6218563262405
24c6421a-81e9-46ce-9383-13a9ec0ffefe,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021187208,2,115.06033,501.90973,test,0.049,5.128169999999997,114.56793000000005,114.68264346462288,2340.462111522916
145ca4ca-1e74-498a-b45c-031437030664,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021187292,2,136.87148,606.12683,test,0.084,21.811149999999998,104.21710000000002,106.47502146857029,1267.5597793877414
a3663eea-5081-40cc-b4ef-8384b8c125ef,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021187675,2,228.62624,653.31555,test,0.383,91.75476,47.18871999999999,103.17805618393865,269.39440256903043
06c7e520-6577-4e02-a8bd-e1dabd03c944,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021188156,5,280.99707,710.9178,test,0.481,52.37083000000001,57.602250000000026,77.85064572597587,161.85165431595814
04e70b5a-7f09-4a00-bdc8-827a0622d0a1,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189009,2,286.32214,565.0548,test,0.853,5.325069999999982,-145.86300000000006,145.96016970223388,171.11391524294712
73e2c247-53b7-4f62-9d60-f71164199bb4,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189026,2,262.80017,455.0863,test,0.017,-23.52197000000001,-109.9685,112.45600946561683,6615.059380330401
08e4e47c-9901-46dc-b411-2de95105580e,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189043,2,219.84055,317.15497,test,0.017,-42.95961999999997,-137.93133,144.46653849979688,8498.031676458639
421a41cd-8966-4ea5-b4f1-4d82b10adc98,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189059,2,161.4769,175.08743,test,0.016,-58.36365000000001,-142.06753999999998,153.5887416543742,9599.296353398388
94a235ed-3452-4adf-b664-f11a2bce6575,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189502,2,33.896286,65.302704,test,0.443,-127.580614,-109.784726,168.31369264415795,379.9406154495665
98c2174a-d3ae-4ed3-8ac0-d8907a1bd44c,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021189852,5,38.3192,93.72217,test,0.35,4.422913999999999,28.419466,28.761575338923144,82.17592953978041
29f17c32-868b-4337-8851-6c1ab792000b,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190438,2,238.25781,115.71295,test,0.586,199.93861,21.99078,201.14433169677068,343.24971279312405
c02a975f-c964-4ec6-8463-539692f28941,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190454,2,365.93875,145.06537,test,0.016,127.68094000000002,29.352419999999995,131.01140026402285,8188.212516501429
688a7609-24e1-47a8-a7a8-041cbc287178,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190488,2,555.0514,189.41959,test,0.034,189.11264999999992,44.35422,194.24441104400114,5713.070913058857
3e930412-dfa1-4e57-8fb5-33d4236687b3,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190521,2,656.2173,221.89897,test,0.033,101.16590000000008,32.47937999999999,106.25182091613496,3219.7521489737865
1216c9c9-b1db-45a3-ade8-1637f928df21,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190894,2,758.1426,275.7372,test,0.373,101.9253,53.83822999999998,115.27064582808104,309.0365839894934
5bc46ed9-b0b3-46ae-ad0d-5748819f709a,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021190938,2,881.97186,304.4886,test,0.044,123.82925999999998,28.751400000000046,127.12328124347482,2889.165482806246
f3811b3a-18aa-4984-8940-f9788edd2133,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021191021,2,985.63354,322.3887,test,0.083,103.66168000000005,17.900099999999952,105.19580543173956,1267.419342551079
584a2483-a8a2-45e2-a3cb-4f0fb4c39899,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021191255,2,936.2306,219.85501,test,0.234,-49.40294000000006,-102.53368999999998,113.81479721749585,486.3880222969908
6e693b89-676d-440a-9aa5-d5fd2b336d3d,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021191998,5,928.74774,200.09474,test,0.743,-7.48285999999996,-19.76026999999999,21.12963474015817,28.438270175179234
2527bbb3-86c9-46ab-aaa2-0afc83b888f9,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021195123,2,835.28906,237.36493,test,3.125,-93.45868000000007,37.270189999999985,100.6160619880271,32.197139836168674
14d13369-dc7c-4d50-b1e4-57123582416a,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021195140,2,746.9201,172.2257,test,0.017,-88.3689599999999,-65.13923,109.78247754753252,6457.792796913677
72be3067-7880-45e5-8115-d8fe71b4f792,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021195172,2,608.6594,91.22659,test,0.032,-138.26070000000004,-80.99910999999999,160.24006048826277,5007.5018902582115
ac67ebb6-3f99-443b-83a5-a62a3afcfc3e,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021195531,2,339.96356,68.36293,test,0.359,-268.69584000000003,-22.863659999999996,269.66683404138007,751.161097608301
e9c26375-db32-4eda-a355-ff738b9a9de5,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021195973,2,289.6529,157.78195,test,0.442,-50.310659999999984,89.41901999999999,102.60079749883037,232.1285011285755
812bd925-a0be-417f-9683-1980e7e21c41,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021197056,2,176.9684,163.27344,test,1.083,-112.68449999999999,5.491489999999999,112.81822992172009,104.17195745311182
d43c3c7d-88cc-4803-bf4e-265e44b6c810,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021197140,2,62.022903,154.38168,test,0.084,-114.945497,-8.891760000000005,115.28890092491389,1372.4869157727844
7683c421-e03c-49d9-bf64-78fa3442c2ca,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021197781,5,43.466507,86.252396,test,0.641,-18.556396,-68.12928399999998,70.61118304391641,110.15785186258411
9318c681-2273-4a34-a4f0-473591560bea,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021198375,2,126.88191,236.79614,test,0.594,83.415403,150.543744,172.1091174667686,289.74598900129394
0c38a46c-3ea6-402a-8037-b47d71484006,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021198733,5,183.57404,304.7501,test,0.358,56.69212999999999,67.95395999999997,88.4971088997742,247.1986282116598
8f4baf03-1a58-4cac-8b7a-72d618d44e42,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021199574,2,83.031784,136.29,test,0.841,-100.542256,-168.46009999999998,196.1824419604862,233.27282040485872
fa129d70-3aec-4520-8388-bcea97df4797,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021199868,5,57.16606,103.46739,test,0.294,-25.865724,-32.82261,41.78946524252584,142.14103823988384
70bb877c-7c7e-424e-a436-b24e67986fdd,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021200424,2,126.450836,247.40868,test,0.556,69.284776,143.94129,159.7481616552575,287.31683750945587
c89735f7-6c4c-45e1-a203-a44458617c9c,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021200509,2,174.37648,342.18405,test,0.085,47.92564399999999,94.77537000000001,106.20375752039867,1249.4559708282195
ec3026eb-1bfa-43e7-9fa2-ac8d7f62c35a,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021200814,5,225.93115,415.29578,test,0.305,51.554670000000016,73.11172999999997,89.46065650553766,293.3136278870087
83a34b66-e06d-4489-9710-17302a86c607,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021201458,2,135.54489,231.28989,test,0.644,-90.38626,-184.00588999999997,205.00693537409822,318.33375058089786
2a39d25a-77ed-4cd7-a58a-0c83ec9a969c,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021201508,2,88.14464,142.46333,test,0.05,-47.400250000000014,-88.82656,100.68237910129112,2013.6475820258222
a0ce236e-74b7-4f22-914f-aef88e01b10e,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021202287,5,58.85457,105.96854,test,0.779,-29.290069999999993,-36.49479000000001,46.79506274970684,60.07068388922572
c7ab309f-d352-48c0-99c3-092d58df7848,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021202958,2,132.39526,256.9069,test,0.671,73.54069000000001,150.93836,167.90063015118704,250.2244860673428
d609200c-7df6-4b71-b9a1-0235c4d6e742,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021202992,2,181.11961,356.38513,test,0.034,48.72434999999999,99.47823,110.76994414937383,3257.939533805112
a9397eb4-3a89-4d72-a091-c366775bd165,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021203042,2,232.17825,445.65283,test,0.05,51.05864,89.26769999999999,102.83825641238575,2056.765128247715
88ecfbcb-ea9d-4510-8a6c-1bc03a51641b,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021203108,2,290.22723,535.3408,test,0.066,58.04898000000003,89.68796999999995,106.83452644983875,1618.704946209678
e9f1eb81-d296-4812-bf05-5f1fb7f0b6a0,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021203258,2,332.7348,628.57715,test,0.15,42.50756999999999,93.23635000000002,102.46907079029945,683.1271386019964
4008c829-1626-4e57-91b2-29c8bf6a15b6,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021203992,2,250.66068,502.7588,test,0.734,-82.07412,-125.81834999999995,150.22123142384663,204.6610782341235
044d4aba-5639-4bb6-beee-96c748a5de85,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021204025,2,153.63065,364.826,test,0.033,-97.03003000000001,-137.9328,168.64247400237252,5110.378000071894
5e8b7797-63f9-4bd3-a632-2144bd0f0d9f,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021204042,2,84.333374,285.48352,test,0.017,-69.297276,-79.34248000000002,105.3439205344598,6196.701207909399
e7216249-1fde-4a68-8bca-5bdd82762e8f,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021204431,2,35.633987,115.32588,test,0.389,-48.69938700000001,-170.15764000000001,176.98941421606372,454.9856406582615
07b3e469-8f02-4987-a558-17e5d9544264,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021205025,5,60.498535,88.92714,test,0.594,24.864548,-26.398740000000004,36.26484828083394,61.05193313271707
70cb7738-d497-4ff4-ae0b-122c35590053,7f73044c-4d87-4cb9-bb4f-0293ce7787b4,0.0,1656021205509,2,170.27286,136.00165,test,0.484,109.774325,47.07451000000002,119.44208605406106,246.78116953318403
